Date,Country,Confirmed,Recovered,Deaths,continent,iso_alpha
3/14/2020,Albania,38,0,1,Europe,ALB
3/14/2020,Algeria,37,12,3,Europe,DZA
3/14/2020,Andorra,1,1,0,Africa,AND
3/14/2020,Angola,0,0,0,Africa,AGO
3/14/2020,Antigua and Barbuda,1,0,0,Americas,ATG
3/14/2020,Argentina,34,1,2,Americas,ARG
3/14/2020,Armenia,18,0,0,Europe,ARM
3/14/2020,Australia,250,23,3,Oceania,AUS
3/14/2020,Austria,655,6,1,Europe,AUT
3/14/2020,Azerbaijan,15,3,1,Europe,AZE
3/14/2020,Bahamas,0,0,0,Americas,BHS
3/14/2020,Bahrain,210,44,0,Asia,BHR
3/14/2020,Bangladesh,3,0,0,Asia,BGD
3/14/2020,Barbados,0,0,0,Americas,BRB
3/14/2020,Belarus,27,3,0,Europe,BLR
3/14/2020,Belgium,689,1,4,Europe,BEL
3/14/2020,Belize,0,0,0,Americas,BLZ
3/14/2020,Benin,0,0,0,Africa,BEN
3/14/2020,Bhutan,1,0,0,Asia,BTN
3/14/2020,Bolivia,10,0,0,Americas,BOL
3/14/2020,Bosnia and Herzegovina,18,0,0,Europe,BIH
3/14/2020,Botswana,0,0,0,Africa,BWA
3/14/2020,Brazil,151,0,0,Americas,BRA
3/14/2020,Brunei,40,0,0,Asia,BRN
3/14/2020,Bulgaria,41,0,2,Europe,BGR
3/14/2020,Burkina Faso,2,0,0,Africa,BFA
3/14/2020,Burma,0,0,0,Africa,BUR
3/14/2020,Burundi,0,0,0,Africa,BDI
3/14/2020,Cabo Verde,0,0,0,Africa,CPV
3/14/2020,Cambodia,7,1,0,Asia,KHM
3/14/2020,Cameroon,2,0,0,Africa,CMR
3/14/2020,Canada,198,8,1,Americas,CAN
3/14/2020,Central African Republic,0,0,0,Africa,CAF
3/14/2020,Chad,0,0,0,Africa,TCD
3/14/2020,Chile,61,0,0,Americas,CHL
3/14/2020,China,80977,65660,3193,Asia,CHN
3/14/2020,Colombia,22,0,0,Americas,COL
3/14/2020,Comoros,0,0,0,Africa,COM
3/14/2020,Congo (Brazzaville),0,0,0,Africa,COD
3/14/2020,Congo (Kinshasa),2,0,0,Africa,COG
3/14/2020,Costa Rica,26,0,0,Americas,CRI
3/14/2020,Cote d'Ivoire,1,0,0,Africa,CIV
3/14/2020,Croatia,38,1,0,Europe,HRV
3/14/2020,Cuba,4,0,0,Americas,CUB
3/14/2020,Cyprus,26,0,0,Europe,CYP
3/14/2020,Czechia,189,0,0,Europe,CZE
3/14/2020,Denmark,836,1,1,Europe,DNK
3/14/2020,Diamond Princess,706,325,7,Europe,DIM
3/14/2020,Djibouti,0,0,0,Africa,DJI
3/14/2020,Dominica,0,0,0,Americas,DMA
3/14/2020,Dominican Republic,11,0,0,Americas,DOM
3/14/2020,Ecuador,28,0,2,Americas,ECU
3/14/2020,Egypt,109,27,2,Africa,EGY
3/14/2020,El Salvador,0,0,0,Americas,SLV
3/14/2020,Equatorial Guinea,0,0,0,Africa,GNQ
3/14/2020,Eritrea,0,0,0,Africa,ERI
3/14/2020,Estonia,115,0,0,Europe,EST
3/14/2020,Eswatini,1,0,0,Africa,SWZ
3/14/2020,Ethiopia,1,0,0,Africa,ETH
3/14/2020,Fiji,0,0,0,Oceania,FJI
3/14/2020,Finland,225,1,0,Europe,FIN
3/14/2020,France,4496,12,91,Europe,FRA
3/14/2020,Gabon,1,0,0,Africa,GAB
3/14/2020,Gambia,0,0,0,Africa,GMB
3/14/2020,Georgia,30,0,0,Europe,GEO
3/14/2020,Germany,4585,46,9,Europe,DEU
3/14/2020,Ghana,3,0,0,Africa,GHA
3/14/2020,Greece,228,8,3,Europe,GRC
3/14/2020,Grenada,0,0,0,Europe,GRD
3/14/2020,Guatemala,1,0,0,Americas,GTM
3/14/2020,Guinea,1,0,0,Africa,GIN
3/14/2020,Guinea-Bissau,0,0,0,Africa,GMB
3/14/2020,Guyana,1,0,1,Africa,GUY
3/14/2020,Haiti,0,0,0,Americas,HTI
3/14/2020,Holy See,1,0,0,Europe,VAT
3/14/2020,Honduras,2,0,0,Americas,HND
3/14/2020,Hungary,30,1,0,Europe,HUN
3/14/2020,Iceland,156,1,0,Europe,ISL
3/14/2020,India,102,4,2,Asia,IND
3/14/2020,Indonesia,96,8,5,Asia,IDN
3/14/2020,Iran,12729,2959,611,Asia,IRN
3/14/2020,Iraq,110,26,10,Asia,IRQ
3/14/2020,Ireland,129,0,2,Europe,IRL
3/14/2020,Israel,155,4,0,Asia,ISR
3/14/2020,Italy,21157,1966,1441,Europe,ITA
3/14/2020,Jamaica,8,0,0,Americas,JAM
3/14/2020,Japan,773,118,22,Asia,JPN
3/14/2020,Jordan,1,1,0,Asia,JOR
3/14/2020,Kazakhstan,6,0,0,Asia,KAZ
3/14/2020,Kenya,1,0,0,Africa,KEN
3/14/2020,"Korea, South",8086,510,72,Asia,KOR
3/14/2020,Kosovo,0,0,0,Europe,KOS
3/14/2020,Kuwait,104,5,0,Asia,KWT
3/14/2020,Kyrgyzstan,0,0,0,Asia,KGZ
3/14/2020,Laos,0,0,0,Asia,LAO
3/14/2020,Latvia,26,1,0,Europe,LVA
3/14/2020,Lebanon,93,1,3,Asia,LBN
3/14/2020,Liberia,0,0,0,Africa,LBR
3/14/2020,Libya,0,0,0,Africa,LBY
3/14/2020,Liechtenstein,4,0,0,Europe,LIE
3/14/2020,Lithuania,8,0,0,Europe,LTU
3/14/2020,Luxembourg,51,0,1,Europe,LUX
3/14/2020,MS Zaandam,0,0,0,Africa,MSZ
3/14/2020,Madagascar,0,0,0,Africa,MDG
3/14/2020,Malawi,0,0,0,Africa,MWI
3/14/2020,Malaysia,238,35,0,Asia,MYS
3/14/2020,Maldives,10,0,0,Asia,MDV
3/14/2020,Mali,0,0,0,Africa,MLI
3/14/2020,Malta,18,1,0,Europe,MLT
3/14/2020,Mauritania,1,0,0,Africa,MRT
3/14/2020,Mauritius,0,0,0,Africa,MUS
3/14/2020,Mexico,41,4,0,Americas,MEX
3/14/2020,Moldova,12,0,0,Europe,MDA
3/14/2020,Monaco,2,0,0,Europe,MCO
3/14/2020,Mongolia,1,0,0,Asia,MNG
3/14/2020,Montenegro,0,0,0,Europe,MNE
3/14/2020,Morocco,17,1,1,Africa,MAR
3/14/2020,Mozambique,0,0,0,Africa,MOZ
3/14/2020,Namibia,2,0,0,Africa,NAM
3/14/2020,Nepal,1,1,0,Asia,NPL
3/14/2020,Netherlands,962,2,12,Europe,NLD
3/14/2020,New Zealand,6,0,0,Oceania,NZL
3/14/2020,Nicaragua,0,0,0,Americas,NIC
3/14/2020,Niger,0,0,0,Africa,NER
3/14/2020,Nigeria,2,0,0,Africa,NGA
3/14/2020,North Macedonia,14,1,0,Europe,NMD
3/14/2020,Norway,1090,1,3,Europe,NOR
3/14/2020,Oman,19,9,0,Asia,OMN
3/14/2020,Pakistan,31,2,0,Asia,PAK
3/14/2020,Panama,36,0,1,Americas,PAN
3/14/2020,Papua New Guinea,0,0,0,Oceania,PNG
3/14/2020,Paraguay,6,0,0,Americas,PRY
3/14/2020,Peru,38,0,0,Americas,PER
3/14/2020,Philippines,111,2,8,Asia,PHL
3/14/2020,Poland,103,0,3,Europe,POL
3/14/2020,Portugal,169,2,0,Europe,PRT
3/14/2020,Qatar,337,4,0,Asia,QAT
3/14/2020,Romania,123,9,0,Europe,ROU
3/14/2020,Russia,59,8,0,Europe,RUS
3/14/2020,Rwanda,1,0,0,Africa,RWA
3/14/2020,Saint Kitts and Nevis,0,0,0,Americas,KNA
3/14/2020,Saint Lucia,1,0,0,Americas,LCA
3/14/2020,Saint Vincent and the Grenadines,1,0,0,Americas,VCT
3/14/2020,San Marino,80,4,5,Europe,SMR
3/14/2020,Sao Tome and Principe,0,0,0,Africa,STP
3/14/2020,Saudi Arabia,103,1,0,Asia,SAU
3/14/2020,Senegal,10,1,0,Africa,SEN
3/14/2020,Serbia,46,0,0,Europe,SRB
3/14/2020,Seychelles,2,0,0,Africa,SYC
3/14/2020,Sierra Leone,0,0,0,Africa,SLE
3/14/2020,Singapore,212,105,0,Asia,SGP
3/14/2020,Slovakia,44,0,0,Europe,SVK
3/14/2020,Slovenia,181,0,1,Europe,SVN
3/14/2020,Somalia,0,0,0,Africa,SOM
3/14/2020,South Africa,38,0,0,Africa,ZAF
3/14/2020,South Sudan,0,0,0,Africa,SSD
3/14/2020,Spain,6391,517,195,Europe,ESP
3/14/2020,Sri Lanka,10,1,0,Asia,LKA
3/14/2020,Sudan,1,0,1,Africa,SDN
3/14/2020,Suriname,1,0,0,Americas,SUR
3/14/2020,Sweden,961,1,2,Europe,SWE
3/14/2020,Switzerland,1359,4,13,Europe,CHE
3/14/2020,Syria,0,0,0,Asia,SYR
3/14/2020,Taiwan*,53,20,1,Asia,TWN
3/14/2020,Tajikistan,0,0,0,Asia,TJK
3/14/2020,Tanzania,0,0,0,Africa,TZA
3/14/2020,Thailand,82,35,1,Asia,THA
3/14/2020,Timor-Leste,0,0,0,Asia,TLS
3/14/2020,Togo,1,0,0,Africa,TGO
3/14/2020,Trinidad and Tobago,2,0,0,Americas,TTO
3/14/2020,Tunisia,18,0,0,Africa,TUN
3/14/2020,Turkey,5,0,0,Europe,TUR
3/14/2020,US,2727,12,58,Americas,USA
3/14/2020,Uganda,0,0,0,Africa,UGA
3/14/2020,Ukraine,3,0,1,Europe,UKR
3/14/2020,United Arab Emirates,85,17,0,Asia,ARE
3/14/2020,United Kingdom,1144,19,28,Europe,GBR
3/14/2020,Uruguay,6,0,0,Americas,URY
3/14/2020,Uzbekistan,0,0,0,Asia,UZB
3/14/2020,Venezuela,2,0,0,Americas,VEN
3/14/2020,Vietnam,53,16,0,Asia,VNM
3/14/2020,West Bank and Gaza,35,0,0,Asia,WBG
3/14/2020,Western Sahara,0,0,0,Asia,ESH
3/14/2020,Yemen,0,0,0,Asia,YEM
3/14/2020,Zambia,0,0,0,Africa,ZMB
3/14/2020,Zimbabwe,0,0,0,Africa,ZWE
3/15/2020,Afghanistan,16,0,0,Asia,AFG
3/15/2020,Albania,42,0,1,Europe,ALB
3/15/2020,Algeria,48,12,4,Europe,DZA
3/15/2020,Andorra,1,1,0,Africa,AND
3/15/2020,Angola,0,0,0,Africa,AGO
3/15/2020,Antigua and Barbuda,1,0,0,Americas,ATG
3/15/2020,Argentina,45,1,2,Americas,ARG
3/15/2020,Armenia,26,0,0,Europe,ARM
3/15/2020,Australia,297,23,3,Oceania,AUS
3/15/2020,Austria,860,6,1,Europe,AUT
3/15/2020,Azerbaijan,23,6,1,Europe,AZE
3/15/2020,Bahamas,0,0,0,Americas,BHS
3/15/2020,Bahrain,214,60,0,Asia,BHR
3/15/2020,Bangladesh,5,0,0,Asia,BGD
3/15/2020,Barbados,0,0,0,Americas,BRB
3/15/2020,Belarus,27,3,0,Europe,BLR
3/15/2020,Belgium,886,1,4,Europe,BEL
3/15/2020,Belize,0,0,0,Americas,BLZ
3/15/2020,Benin,0,0,0,Africa,BEN
3/15/2020,Bhutan,1,0,0,Asia,BTN
3/15/2020,Bolivia,10,0,0,Americas,BOL
3/15/2020,Bosnia and Herzegovina,24,0,0,Europe,BIH
3/15/2020,Botswana,0,0,0,Africa,BWA
3/15/2020,Brazil,162,0,0,Americas,BRA
3/15/2020,Brunei,50,0,0,Asia,BRN
3/15/2020,Bulgaria,51,0,2,Europe,BGR
3/15/2020,Burkina Faso,3,0,0,Africa,BFA
3/15/2020,Burma,0,0,0,Africa,BUR
3/15/2020,Burundi,0,0,0,Africa,BDI
3/15/2020,Cabo Verde,0,0,0,Africa,CPV
3/15/2020,Cambodia,7,1,0,Asia,KHM
3/15/2020,Cameroon,2,0,0,Africa,CMR
3/15/2020,Canada,252,8,1,Americas,CAN
3/15/2020,Central African Republic,1,0,0,Africa,CAF
3/15/2020,Chad,0,0,0,Africa,TCD
3/15/2020,Chile,74,0,0,Americas,CHL
3/15/2020,China,81003,67017,3203,Asia,CHN
3/15/2020,Colombia,34,0,0,Americas,COL
3/15/2020,Comoros,0,0,0,Africa,COM
3/15/2020,Congo (Brazzaville),1,0,0,Africa,COD
3/15/2020,Congo (Kinshasa),2,0,0,Africa,COG
3/15/2020,Costa Rica,27,0,0,Americas,CRI
3/15/2020,Cote d'Ivoire,1,0,0,Africa,CIV
3/15/2020,Croatia,49,1,0,Europe,HRV
3/15/2020,Cuba,4,0,0,Americas,CUB
3/15/2020,Cyprus,26,0,0,Europe,CYP
3/15/2020,Czechia,253,0,0,Europe,CZE
3/15/2020,Denmark,875,1,2,Europe,DNK
3/15/2020,Diamond Princess,706,325,7,Europe,DIM
3/15/2020,Djibouti,0,0,0,Africa,DJI
3/15/2020,Dominica,0,0,0,Americas,DMA
3/15/2020,Dominican Republic,11,0,0,Americas,DOM
3/15/2020,Ecuador,28,0,2,Americas,ECU
3/15/2020,Egypt,110,21,2,Africa,EGY
3/15/2020,El Salvador,0,0,0,Americas,SLV
3/15/2020,Equatorial Guinea,1,0,0,Africa,GNQ
3/15/2020,Eritrea,0,0,0,Africa,ERI
3/15/2020,Estonia,171,1,0,Europe,EST
3/15/2020,Eswatini,1,0,0,Africa,SWZ
3/15/2020,Ethiopia,1,0,0,Africa,ETH
3/15/2020,Fiji,0,0,0,Oceania,FJI
3/15/2020,Finland,244,10,0,Europe,FIN
3/15/2020,France,4532,12,91,Europe,FRA
3/15/2020,Gabon,1,0,0,Africa,GAB
3/15/2020,Gambia,0,0,0,Africa,GMB
3/15/2020,Georgia,33,0,0,Europe,GEO
3/15/2020,Germany,5795,46,11,Europe,DEU
3/15/2020,Ghana,6,0,0,Africa,GHA
3/15/2020,Greece,331,8,4,Europe,GRC
3/15/2020,Grenada,0,0,0,Europe,GRD
3/15/2020,Guatemala,1,0,0,Americas,GTM
3/15/2020,Guinea,1,0,0,Africa,GIN
3/15/2020,Guinea-Bissau,0,0,0,Africa,GMB
3/15/2020,Guyana,4,0,1,Africa,GUY
3/15/2020,Haiti,0,0,0,Americas,HTI
3/15/2020,Holy See,1,0,0,Europe,VAT
3/15/2020,Honduras,3,0,0,Americas,HND
3/15/2020,Hungary,32,1,1,Europe,HUN
3/15/2020,Iceland,171,8,5,Europe,ISL
3/15/2020,India,113,13,2,Asia,IND
3/15/2020,Indonesia,117,8,5,Asia,IDN
3/15/2020,Iran,13938,4590,724,Asia,IRN
3/15/2020,Iraq,116,26,10,Asia,IRQ
3/15/2020,Ireland,129,0,2,Europe,IRL
3/15/2020,Israel,213,4,0,Asia,ISR
3/15/2020,Italy,24747,2335,1809,Europe,ITA
3/15/2020,Jamaica,10,0,0,Americas,JAM
3/15/2020,Japan,839,118,22,Asia,JPN
3/15/2020,Jordan,8,1,0,Asia,JOR
3/15/2020,Kazakhstan,9,0,0,Asia,KAZ
3/15/2020,Kenya,3,0,0,Africa,KEN
3/15/2020,"Korea, South",8162,510,75,Asia,KOR
3/15/2020,Kosovo,0,0,0,Europe,KOS
3/15/2020,Kuwait,112,5,0,Asia,KWT
3/15/2020,Kyrgyzstan,0,0,0,Asia,KGZ
3/15/2020,Laos,0,0,0,Asia,LAO
3/15/2020,Latvia,30,1,0,Europe,LVA
3/15/2020,Lebanon,110,1,3,Asia,LBN
3/15/2020,Liberia,0,0,0,Africa,LBR
3/15/2020,Libya,0,0,0,Africa,LBY
3/15/2020,Liechtenstein,4,0,0,Europe,LIE
3/15/2020,Lithuania,12,1,0,Europe,LTU
3/15/2020,Luxembourg,59,0,1,Europe,LUX
3/15/2020,MS Zaandam,0,0,0,Africa,MSZ
3/15/2020,Madagascar,0,0,0,Africa,MDG
3/15/2020,Malawi,0,0,0,Africa,MWI
3/15/2020,Malaysia,428,42,0,Asia,MYS
3/15/2020,Maldives,13,0,0,Asia,MDV
3/15/2020,Mali,0,0,0,Africa,MLI
3/15/2020,Malta,21,1,0,Europe,MLT
3/15/2020,Mauritania,1,0,0,Africa,MRT
3/15/2020,Mauritius,0,0,0,Africa,MUS
3/15/2020,Mexico,53,4,0,Americas,MEX
3/15/2020,Moldova,23,0,0,Europe,MDA
3/15/2020,Monaco,2,0,0,Europe,MCO
3/15/2020,Mongolia,1,0,0,Asia,MNG
3/15/2020,Montenegro,0,0,0,Europe,MNE
3/15/2020,Morocco,28,1,1,Africa,MAR
3/15/2020,Mozambique,0,0,0,Africa,MOZ
3/15/2020,Namibia,2,0,0,Africa,NAM
3/15/2020,Nepal,1,1,0,Asia,NPL
3/15/2020,Netherlands,1138,2,20,Europe,NLD
3/15/2020,New Zealand,8,0,0,Oceania,NZL
3/15/2020,Nicaragua,0,0,0,Americas,NIC
3/15/2020,Niger,0,0,0,Africa,NER
3/15/2020,Nigeria,2,0,0,Africa,NGA
3/15/2020,North Macedonia,14,1,0,Europe,NMD
3/15/2020,Norway,1221,1,3,Europe,NOR
3/15/2020,Oman,22,9,0,Asia,OMN
3/15/2020,Pakistan,53,2,0,Asia,PAK
3/15/2020,Panama,43,0,1,Americas,PAN
3/15/2020,Papua New Guinea,0,0,0,Oceania,PNG
3/15/2020,Paraguay,6,0,0,Americas,PRY
3/15/2020,Peru,43,0,0,Americas,PER
3/15/2020,Philippines,140,2,11,Asia,PHL
3/15/2020,Poland,119,0,3,Europe,POL
3/15/2020,Portugal,245,2,0,Europe,PRT
3/15/2020,Qatar,401,4,0,Asia,QAT
3/15/2020,Romania,131,9,0,Europe,ROU
3/15/2020,Russia,63,8,0,Europe,RUS
3/15/2020,Rwanda,1,0,0,Africa,RWA
3/15/2020,Saint Kitts and Nevis,0,0,0,Americas,KNA
3/15/2020,Saint Lucia,2,0,0,Americas,LCA
3/15/2020,Saint Vincent and the Grenadines,1,0,0,Americas,VCT
3/15/2020,San Marino,101,4,5,Europe,SMR
3/15/2020,Sao Tome and Principe,0,0,0,Africa,STP
3/15/2020,Saudi Arabia,103,1,0,Asia,SAU
3/15/2020,Senegal,24,1,0,Africa,SEN
3/15/2020,Serbia,48,0,0,Europe,SRB
3/15/2020,Seychelles,2,0,0,Africa,SYC
3/15/2020,Sierra Leone,0,0,0,Africa,SLE
3/15/2020,Singapore,226,105,0,Asia,SGP
3/15/2020,Slovakia,54,0,0,Europe,SVK
3/15/2020,Slovenia,219,0,1,Europe,SVN
3/15/2020,Somalia,0,0,0,Africa,SOM
3/15/2020,South Africa,51,0,0,Africa,ZAF
3/15/2020,South Sudan,0,0,0,Africa,SSD
3/15/2020,Spain,7798,517,289,Europe,ESP
3/15/2020,Sri Lanka,18,1,0,Asia,LKA
3/15/2020,Sudan,1,0,1,Africa,SDN
3/15/2020,Suriname,1,0,0,Americas,SUR
3/15/2020,Sweden,1022,1,3,Europe,SWE
3/15/2020,Switzerland,2200,4,14,Europe,CHE
3/15/2020,Syria,0,0,0,Asia,SYR
3/15/2020,Taiwan*,59,20,1,Asia,TWN
3/15/2020,Tajikistan,0,0,0,Asia,TJK
3/15/2020,Tanzania,0,0,0,Africa,TZA
3/15/2020,Thailand,114,35,1,Asia,THA
3/15/2020,Timor-Leste,0,0,0,Asia,TLS
3/15/2020,Togo,1,0,0,Africa,TGO
3/15/2020,Trinidad and Tobago,2,0,0,Americas,TTO
3/15/2020,Tunisia,18,0,0,Africa,TUN
3/15/2020,Turkey,6,0,0,Europe,TUR
3/15/2020,US,3499,12,73,Americas,USA
3/15/2020,Uganda,0,0,0,Africa,UGA
3/15/2020,Ukraine,3,0,1,Europe,UKR
3/15/2020,United Arab Emirates,98,23,0,Asia,ARE
3/15/2020,United Kingdom,1145,19,43,Europe,GBR
3/15/2020,Uruguay,8,0,0,Americas,URY
3/15/2020,Uzbekistan,1,0,0,Asia,UZB
3/15/2020,Venezuela,10,0,0,Americas,VEN
3/15/2020,Vietnam,56,16,0,Asia,VNM
3/15/2020,West Bank and Gaza,38,0,0,Asia,WBG
3/15/2020,Western Sahara,0,0,0,Asia,ESH
3/15/2020,Yemen,0,0,0,Asia,YEM
3/15/2020,Zambia,0,0,0,Africa,ZMB
3/15/2020,Zimbabwe,0,0,0,Africa,ZWE
3/16/2020,Afghanistan,21,1,0,Asia,AFG
3/16/2020,Albania,51,0,1,Europe,ALB
3/16/2020,Algeria,54,12,4,Europe,DZA
3/16/2020,Andorra,2,1,0,Africa,AND
3/16/2020,Angola,0,0,0,Africa,AGO
3/16/2020,Antigua and Barbuda,1,0,0,Americas,ATG
3/16/2020,Argentina,56,1,2,Americas,ARG
3/16/2020,Armenia,52,0,0,Europe,ARM
3/16/2020,Australia,377,23,3,Oceania,AUS
3/16/2020,Austria,1018,6,3,Europe,AUT
3/16/2020,Azerbaijan,28,6,1,Europe,AZE
3/16/2020,Bahamas,1,0,0,Americas,BHS
3/16/2020,Bahrain,214,77,1,Asia,BHR
3/16/2020,Bangladesh,8,2,0,Asia,BGD
3/16/2020,Barbados,0,0,0,Americas,BRB
3/16/2020,Belarus,36,3,0,Europe,BLR
3/16/2020,Belgium,1058,1,5,Europe,BEL
3/16/2020,Belize,0,0,0,Americas,BLZ
3/16/2020,Benin,1,0,0,Africa,BEN
3/16/2020,Bhutan,1,0,0,Asia,BTN
3/16/2020,Bolivia,11,0,0,Americas,BOL
3/16/2020,Bosnia and Herzegovina,25,0,0,Europe,BIH
3/16/2020,Botswana,0,0,0,Africa,BWA
3/16/2020,Brazil,200,1,0,Americas,BRA
3/16/2020,Brunei,54,0,0,Asia,BRN
3/16/2020,Bulgaria,52,0,2,Europe,BGR
3/16/2020,Burkina Faso,15,0,0,Africa,BFA
3/16/2020,Burma,0,0,0,Africa,BUR
3/16/2020,Burundi,0,0,0,Africa,BDI
3/16/2020,Cabo Verde,0,0,0,Africa,CPV
3/16/2020,Cambodia,7,1,0,Asia,KHM
3/16/2020,Cameroon,4,0,0,Africa,CMR
3/16/2020,Canada,415,9,4,Americas,CAN
3/16/2020,Central African Republic,1,0,0,Africa,CAF
3/16/2020,Chad,0,0,0,Africa,TCD
3/16/2020,Chile,155,0,0,Americas,CHL
3/16/2020,China,81033,67910,3217,Asia,CHN
3/16/2020,Colombia,54,0,0,Americas,COL
3/16/2020,Comoros,0,0,0,Africa,COM
3/16/2020,Congo (Brazzaville),1,0,0,Africa,COD
3/16/2020,Congo (Kinshasa),2,0,0,Africa,COG
3/16/2020,Costa Rica,35,0,0,Americas,CRI
3/16/2020,Cote d'Ivoire,1,0,0,Africa,CIV
3/16/2020,Croatia,57,2,0,Europe,HRV
3/16/2020,Cuba,4,0,0,Americas,CUB
3/16/2020,Cyprus,33,0,0,Europe,CYP
3/16/2020,Czechia,298,3,0,Europe,CZE
3/16/2020,Denmark,933,1,3,Europe,DNK
3/16/2020,Diamond Princess,706,325,7,Europe,DIM
3/16/2020,Djibouti,0,0,0,Africa,DJI
3/16/2020,Dominica,0,0,0,Americas,DMA
3/16/2020,Dominican Republic,11,0,0,Americas,DOM
3/16/2020,Ecuador,37,0,2,Americas,ECU
3/16/2020,Egypt,150,27,2,Africa,EGY
3/16/2020,El Salvador,0,0,0,Americas,SLV
3/16/2020,Equatorial Guinea,1,0,0,Africa,GNQ
3/16/2020,Eritrea,0,0,0,Africa,ERI
3/16/2020,Estonia,205,1,0,Europe,EST
3/16/2020,Eswatini,1,0,0,Africa,SWZ
3/16/2020,Ethiopia,5,0,0,Africa,ETH
3/16/2020,Fiji,0,0,0,Oceania,FJI
3/16/2020,Finland,277,10,0,Europe,FIN
3/16/2020,France,6683,12,149,Europe,FRA
3/16/2020,Gabon,1,0,0,Africa,GAB
3/16/2020,Gambia,0,0,0,Africa,GMB
3/16/2020,Georgia,33,1,0,Europe,GEO
3/16/2020,Germany,7272,67,17,Europe,DEU
3/16/2020,Ghana,6,0,0,Africa,GHA
3/16/2020,Greece,331,8,4,Europe,GRC
3/16/2020,Grenada,0,0,0,Europe,GRD
3/16/2020,Guatemala,2,0,1,Americas,GTM
3/16/2020,Guinea,1,0,0,Africa,GIN
3/16/2020,Guinea-Bissau,0,0,0,Africa,GMB
3/16/2020,Guyana,4,0,1,Africa,GUY
3/16/2020,Haiti,0,0,0,Americas,HTI
3/16/2020,Holy See,1,0,0,Europe,VAT
3/16/2020,Honduras,6,0,0,Americas,HND
3/16/2020,Hungary,39,1,1,Europe,HUN
3/16/2020,Iceland,180,0,0,Europe,ISL
3/16/2020,India,119,13,2,Asia,IND
3/16/2020,Indonesia,134,8,5,Asia,IDN
3/16/2020,Iran,14991,4590,853,Asia,IRN
3/16/2020,Iraq,124,26,10,Asia,IRQ
3/16/2020,Ireland,169,0,2,Europe,IRL
3/16/2020,Israel,218,4,0,Asia,ISR
3/16/2020,Italy,27980,2749,2158,Europe,ITA
3/16/2020,Jamaica,10,2,0,Americas,JAM
3/16/2020,Japan,839,144,27,Asia,JPN
3/16/2020,Jordan,17,1,0,Asia,JOR
3/16/2020,Kazakhstan,10,0,0,Asia,KAZ
3/16/2020,Kenya,3,0,0,Africa,KEN
3/16/2020,"Korea, South",8236,1137,75,Asia,KOR
3/16/2020,Kosovo,0,0,0,Europe,KOS
3/16/2020,Kuwait,123,9,0,Asia,KWT
3/16/2020,Kyrgyzstan,0,0,0,Asia,KGZ
3/16/2020,Laos,0,0,0,Asia,LAO
3/16/2020,Latvia,34,1,0,Europe,LVA
3/16/2020,Lebanon,110,1,3,Asia,LBN
3/16/2020,Liberia,1,0,0,Africa,LBR
3/16/2020,Libya,0,0,0,Africa,LBY
3/16/2020,Liechtenstein,4,0,0,Europe,LIE
3/16/2020,Lithuania,17,1,0,Europe,LTU
3/16/2020,Luxembourg,77,0,1,Europe,LUX
3/16/2020,MS Zaandam,0,0,0,Africa,MSZ
3/16/2020,Madagascar,0,0,0,Africa,MDG
3/16/2020,Malawi,0,0,0,Africa,MWI
3/16/2020,Malaysia,566,42,0,Asia,MYS
3/16/2020,Maldives,13,0,0,Asia,MDV
3/16/2020,Mali,0,0,0,Africa,MLI
3/16/2020,Malta,30,2,0,Europe,MLT
3/16/2020,Mauritania,1,0,0,Africa,MRT
3/16/2020,Mauritius,0,0,0,Africa,MUS
3/16/2020,Mexico,82,4,0,Americas,MEX
3/16/2020,Moldova,23,0,0,Europe,MDA
3/16/2020,Monaco,7,0,0,Europe,MCO
3/16/2020,Mongolia,1,0,0,Asia,MNG
3/16/2020,Montenegro,0,0,0,Europe,MNE
3/16/2020,Morocco,29,1,1,Africa,MAR
3/16/2020,Mozambique,0,0,0,Africa,MOZ
3/16/2020,Namibia,2,0,0,Africa,NAM
3/16/2020,Nepal,1,1,0,Asia,NPL
3/16/2020,Netherlands,1416,2,24,Europe,NLD
3/16/2020,New Zealand,8,0,0,Oceania,NZL
3/16/2020,Nicaragua,0,0,0,Americas,NIC
3/16/2020,Niger,0,0,0,Africa,NER
3/16/2020,Nigeria,2,0,0,Africa,NGA
3/16/2020,North Macedonia,18,1,0,Europe,NMD
3/16/2020,Norway,1333,1,3,Europe,NOR
3/16/2020,Oman,22,9,0,Asia,OMN
3/16/2020,Pakistan,136,2,0,Asia,PAK
3/16/2020,Panama,55,0,1,Americas,PAN
3/16/2020,Papua New Guinea,0,0,0,Oceania,PNG
3/16/2020,Paraguay,8,0,0,Americas,PRY
3/16/2020,Peru,86,0,0,Americas,PER
3/16/2020,Philippines,142,2,12,Asia,PHL
3/16/2020,Poland,177,13,4,Europe,POL
3/16/2020,Portugal,331,3,0,Europe,PRT
3/16/2020,Qatar,439,4,0,Asia,QAT
3/16/2020,Romania,158,9,0,Europe,ROU
3/16/2020,Russia,90,8,0,Europe,RUS
3/16/2020,Rwanda,5,0,0,Africa,RWA
3/16/2020,Saint Kitts and Nevis,0,0,0,Americas,KNA
3/16/2020,Saint Lucia,2,0,0,Americas,LCA
3/16/2020,Saint Vincent and the Grenadines,1,0,0,Americas,VCT
3/16/2020,San Marino,109,4,7,Europe,SMR
